"date","ni","day","av7"
2020-01-28,2379,"Tue",1537
2020-01-29,1576,"Wed",1515.57142857143
2020-01-30,1565,"Thu",1423.57142857143
2020-01-31,1621,"Fri",1392.71428571429
2020-02-01,5,"Sat",1393.42857142857
2020-02-02,0,NA,1393.42857142857
2020-02-03,2708,"Mon",1407.71428571429
2020-02-04,2362,"Tue",1405.28571428571
2020-02-05,2271,"Wed",1504.57142857143
2020-02-06,2303,"Thu",1610
2020-02-07,2107,"Fri",1679.42857142857
2020-02-08,0,NA,1678.71428571429
2020-02-09,0,NA,1678.71428571429
2020-02-10,2826,"Mon",1695.57142857143
2020-02-11,2426,"Tue",1704.71428571429
2020-02-12,2211,"Wed",1696.14285714286
2020-02-13,2297,"Thu",1695.28571428571
2020-02-14,2197,"Fri",1708.14285714286
2020-02-15,467,"Sat",1774.85714285714
2020-02-16,0,NA,1774.85714285714
2020-02-17,1967,"Mon",1652.14285714286
2020-02-18,2001,"Tue",1591.42857142857
2020-02-19,1987,"Wed",1559.42857142857
2020-02-20,2056,"Thu",1525
2020-02-21,1799,"Fri",1468.14285714286
2020-02-22,0,NA,1401.42857142857
2020-02-23,0,NA,1401.42857142857
2020-02-24,2402,"Mon",1463.57142857143
2020-02-25,2511,"Tue",1536.42857142857
2020-02-26,2627,"Wed",1627.85714285714
2020-02-27,1748,"Thu",1583.85714285714
2020-02-28,1901,"Fri",1598.42857142857
2020-02-29,0,NA,1598.42857142857
2020-03-01,19,"Sun",1601.14285714286
2020-03-02,2292,"Mon",1585.42857142857
2020-03-03,1983,"Tue",1510
2020-03-04,2309,"Wed",1464.57142857143
2020-03-05,1765,"Thu",1467
2020-03-06,1690,"Fri",1436.85714285714
2020-03-07,0,NA,1436.85714285714
2020-03-08,1,"Sun",1434.28571428571
2020-03-09,2885,"Mon",1519
2020-03-10,2228,"Tue",1554
2020-03-11,2437,"Wed",1572.28571428571
2020-03-12,2360,"Thu",1657.28571428571
2020-03-13,1472,"Fri",1626.14285714286
2020-03-14,1,"Sat",1626.28571428571
2020-03-15,2,"Sun",1626.42857142857
2020-03-16,1885,"Mon",1483.57142857143
2020-03-17,1827,"Tue",1426.28571428571
2020-03-18,2346,"Wed",1413.28571428571
2020-03-19,1571,"Thu",1300.57142857143
2020-03-20,1459,"Fri",1298.71428571429
2020-03-21,0,NA,1298.57142857143
2020-03-22,0,NA,1298.28571428571
2020-03-23,1385,"Mon",1226.85714285714
2020-03-24,1428,"Tue",1169.85714285714
2020-03-25,1504,"Wed",1049.57142857143
2020-03-26,1104,"Thu",982.857142857143
2020-03-27,844,"Fri",895
2020-03-28,0,NA,895
2020-03-29,0,NA,895
2020-03-30,1617,"Mon",928.142857142857
2020-03-31,1464,"Tue",933.285714285714
2020-04-01,1418,"Wed",921
2020-04-02,1336,"Thu",954.142857142857
2020-04-03,1142,"Fri",996.714285714286
2020-04-04,0,NA,996.714285714286
2020-04-05,0,NA,996.714285714286
2020-04-06,1524,"Mon",983.428571428571
2020-04-07,1419,"Tue",977
2020-04-08,969,"Wed",912.857142857143
2020-04-09,1150,"Thu",886.285714285714
2020-04-10,0,NA,723.142857142857
2020-04-11,0,NA,723.142857142857
2020-04-12,0,NA,723.142857142857
2020-04-13,0,NA,505.428571428571
2020-04-14,1444,"Tue",509
2020-04-15,1609,"Wed",600.428571428571
2020-04-16,2050,"Thu",729
2020-04-17,1453,"Fri",936.571428571429
2020-04-18,0,NA,936.571428571429
2020-04-19,0,NA,936.571428571429
2020-04-20,1702,"Mon",1179.71428571429
2020-04-21,1462,"Tue",1182.28571428571
2020-04-22,1420,"Wed",1155.28571428571
2020-04-23,1085,"Thu",1017.42857142857
2020-04-24,1206,"Fri",982.142857142857
2020-04-25,0,NA,982.142857142857
2020-04-26,0,NA,982.142857142857
2020-04-27,1833,"Mon",1000.85714285714
2020-04-28,1649,"Tue",1027.57142857143
2020-04-29,1753,"Wed",1075.14285714286
