"month","Class","n","Class.name"
Apr 2021,4613,35,"Agents involved in the sale of timber and building materials"
Apr 2021,4614,20,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
Apr 2021,4615,117,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
Apr 2021,4616,260,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
Apr 2021,4617,57,"Agents involved in the sale of food, beverages and tobacco"
Apr 2021,4618,128,"Agents specialised in the sale of other particular products"
Apr 2021,4619,395,"Agents involved in the sale of a variety of goods"
Apr 2021,4621,14,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
Apr 2021,4622,29,"Wholesale of flowers and plants"
Apr 2021,4623,7,"Wholesale of live animals"
Apr 2021,4624,3,"Wholesale of hides, skins and leather"
Apr 2021,4631,64,"Wholesale of fruit and vegetables"
Apr 2021,4632,26,"Wholesale of meat and meat products"
Apr 2021,4633,11,"Wholesale of dairy products, eggs and edible oils and fats"
Apr 2021,4634,138,"Wholesale of beverages"
Apr 2021,4635,1,"Wholesale of tobacco products"
Apr 2021,4636,17,"Wholesale of sugar and chocolate and sugar confectionery"
Apr 2021,4637,38,"Wholesale of coffee, tea, cocoa and spices"
Apr 2021,4638,50,"Wholesale of other food, including fish, crustaceans and molluscs"
Apr 2021,4639,81,"Non-specialised wholesale of food, beverages and tobacco"
Apr 2021,4641,68,"Wholesale of textiles"
Apr 2021,4642,287,"Wholesale of clothing and footwear"
Apr 2021,4643,30,"Wholesale of electrical household appliances"
Apr 2021,4644,8,"Wholesale of china and glassware and cleaning materials"
Apr 2021,4645,156,"Wholesale of perfume and cosmetics"
Apr 2021,4646,29,"Wholesale of pharmaceutical goods"
Apr 2021,4647,48,"Wholesale of furniture, carpets and lighting equipment"
Apr 2021,4648,42,"Wholesale of watches and jewellery"
Apr 2021,4649,82,"Wholesale of other household goods"
Apr 2021,4651,61,"Wholesale of computers, computer peripheral equipment and software"
Apr 2021,4652,46,"Wholesale of electronic and telecommunications equipment and parts"
Apr 2021,4661,11,"Wholesale of agricultural machinery, equipment and supplies"
Apr 2021,4662,13,"Wholesale of machine tools"
Apr 2021,4663,4,"Wholesale of mining, construction and civil engineering machinery"
Apr 2021,4664,5,"Wholesale of machinery for the textile industry and of sewing and knitting machines"
Apr 2021,4665,10,"Wholesale of office furniture"
Apr 2021,4666,2,"Wholesale of other office machinery and equipment"
Apr 2021,4669,28,"Wholesale of other machinery and equipment"
Apr 2021,4671,12,"Wholesale of solid, liquid and gaseous fuels and related products"
Apr 2021,4672,17,"Wholesale of metals and metal ores"
Apr 2021,4673,29,"Wholesale of wood, construction materials and sanitary equipment"
Apr 2021,4674,25,"Wholesale of hardware, plumbing and heating equipment and supplies"
Apr 2021,4675,17,"Wholesale of chemical products"
Apr 2021,4676,21,"Wholesale of other intermediate products"
Apr 2021,4677,18,"Wholesale of waste and scrap"
Apr 2021,4690,505,"Non-specialised wholesale trade"
Apr 2021,4711,378,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
Apr 2021,4719,634,"Other retail sale in non-specialised stores"
Apr 2021,4721,73,"Retail sale of fruit and vegetables in specialised stores"
Apr 2021,4722,42,"Retail sale of meat and meat products in specialised stores"
Apr 2021,4723,12,"Retail sale of fish, crustaceans and molluscs in specialised stores"
Apr 2021,4724,136,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
Apr 2021,4725,70,"Retail sale of beverages in specialised stores"
Apr 2021,4726,21,"Retail sale of tobacco products in specialised stores"
Apr 2021,4729,155,"Other retail sale of food in specialised stores"
Apr 2021,4730,9,"Retail sale of automotive fuel in specialised stores"
Apr 2021,4741,75,"Retail sale of computers, peripheral units and software in specialised stores"
Apr 2021,4742,104,"Retail sale of telecommunications equipment in specialised stores"
Apr 2021,4743,19,"Retail sale of audio and video equipment in specialised stores"
Apr 2021,4751,57,"Retail sale of textiles in specialised stores"
Apr 2021,4752,20,"Retail sale of hardware, paints and glass in specialised stores"
Apr 2021,4753,58,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
Apr 2021,4754,39,"Retail sale of electrical household appliances in specialised stores"
Apr 2021,4759,177,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
Apr 2021,4761,41,"Retail sale of books in specialised stores"
Apr 2021,4762,21,"Retail sale of newspapers and stationery in specialised stores"
Apr 2021,4763,17,"Retail sale of music and video recordings in specialised stores"
Apr 2021,4764,201,"Retail sale of sporting equipment in specialised stores"
Apr 2021,4765,97,"Retail sale of games and toys in specialised stores"
Apr 2021,4771,587,"Retail sale of clothing in specialised stores"
Apr 2021,4772,38,"Retail sale of footwear and leather goods in specialised stores"
Apr 2021,4773,21,"Dispensing chemist in specialised stores"
Apr 2021,4774,37,"Retail sale of medical and orthopaedic goods in specialised stores"
Apr 2021,4775,144,"Retail sale of cosmetic and toilet articles in specialised stores"
Apr 2021,4776,138,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
Apr 2021,4777,103,"Retail sale of watches and jewellery in specialised stores"
Apr 2021,4778,243,"Other retail sale of new goods in specialised stores"
Apr 2021,4779,65,"Retail sale of second-hand goods in stores"
Apr 2021,4781,38,"Retail sale via stalls and markets of food, beverages and tobacco products"
Apr 2021,4782,80,"Retail sale via stalls and markets of textiles, clothing and footwear"
Apr 2021,4789,79,"Retail sale via stalls and markets of other goods"
Apr 2021,4791,4332,"Retail sale via mail order houses or via Internet"
Apr 2021,4799,1060,"Other retail sale not in stores, stalls or markets"
May 2021,4511,580,"Sale of cars and light motor vehicles"
May 2021,4519,149,"Sale of other motor vehicles"
May 2021,4520,514,"Maintenance and repair of motor vehicles"
May 2021,4531,72,"Wholesale trade of motor vehicle parts and accessories"
May 2021,4532,162,"Retail trade of motor vehicle parts and accessories"
May 2021,4540,56,"Sale, maintenance and repair of motorcycles and related parts and accessories"
May 2021,4611,20,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
May 2021,4612,13,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
May 2021,4613,46,"Agents involved in the sale of timber and building materials"
May 2021,4614,26,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
May 2021,4615,108,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
May 2021,4616,171,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
May 2021,4617,70,"Agents involved in the sale of food, beverages and tobacco"
May 2021,4618,105,"Agents specialised in the sale of other particular products"
May 2021,4619,267,"Agents involved in the sale of a variety of goods"
May 2021,4621,13,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
May 2021,4622,18,"Wholesale of flowers and plants"
May 2021,4623,8,"Wholesale of live animals"
May 2021,4624,3,"Wholesale of hides, skins and leather"
May 2021,4631,57,"Wholesale of fruit and vegetables"
May 2021,4632,27,"Wholesale of meat and meat products"
May 2021,4633,10,"Wholesale of dairy products, eggs and edible oils and fats"
May 2021,4634,126,"Wholesale of beverages"
May 2021,4635,6,"Wholesale of tobacco products"
May 2021,4636,28,"Wholesale of sugar and chocolate and sugar confectionery"
May 2021,4637,44,"Wholesale of coffee, tea, cocoa and spices"
May 2021,4638,54,"Wholesale of other food, including fish, crustaceans and molluscs"
May 2021,4639,51,"Non-specialised wholesale of food, beverages and tobacco"
May 2021,4641,52,"Wholesale of textiles"
May 2021,4642,267,"Wholesale of clothing and footwear"
May 2021,4643,25,"Wholesale of electrical household appliances"
May 2021,4644,13,"Wholesale of china and glassware and cleaning materials"
May 2021,4645,109,"Wholesale of perfume and cosmetics"
May 2021,4646,34,"Wholesale of pharmaceutical goods"
May 2021,4647,34,"Wholesale of furniture, carpets and lighting equipment"
May 2021,4648,40,"Wholesale of watches and jewellery"
May 2021,4649,76,"Wholesale of other household goods"
May 2021,4651,64,"Wholesale of computers, computer peripheral equipment and software"
May 2021,4652,65,"Wholesale of electronic and telecommunications equipment and parts"
May 2021,4661,14,"Wholesale of agricultural machinery, equipment and supplies"
May 2021,4662,5,"Wholesale of machine tools"
May 2021,4663,4,"Wholesale of mining, construction and civil engineering machinery"
May 2021,4664,4,"Wholesale of machinery for the textile industry and of sewing and knitting machines"
May 2021,4665,10,"Wholesale of office furniture"
May 2021,4666,4,"Wholesale of other office machinery and equipment"
May 2021,4669,37,"Wholesale of other machinery and equipment"
May 2021,4671,15,"Wholesale of solid, liquid and gaseous fuels and related products"
May 2021,4672,14,"Wholesale of metals and metal ores"
May 2021,4673,27,"Wholesale of wood, construction materials and sanitary equipment"
May 2021,4674,27,"Wholesale of hardware, plumbing and heating equipment and supplies"
May 2021,4675,11,"Wholesale of chemical products"
May 2021,4676,30,"Wholesale of other intermediate products"
May 2021,4677,28,"Wholesale of waste and scrap"
May 2021,4690,559,"Non-specialised wholesale trade"
May 2021,4711,360,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
May 2021,4719,598,"Other retail sale in non-specialised stores"
May 2021,4721,48,"Retail sale of fruit and vegetables in specialised stores"
May 2021,4722,40,"Retail sale of meat and meat products in specialised stores"
May 2021,4723,14,"Retail sale of fish, crustaceans and molluscs in specialised stores"
May 2021,4724,111,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
May 2021,4725,52,"Retail sale of beverages in specialised stores"
May 2021,4726,26,"Retail sale of tobacco products in specialised stores"
May 2021,4729,160,"Other retail sale of food in specialised stores"
May 2021,4730,14,"Retail sale of automotive fuel in specialised stores"
May 2021,4741,70,"Retail sale of computers, peripheral units and software in specialised stores"
May 2021,4742,103,"Retail sale of telecommunications equipment in specialised stores"
May 2021,4743,10,"Retail sale of audio and video equipment in specialised stores"
May 2021,4751,53,"Retail sale of textiles in specialised stores"
May 2021,4752,26,"Retail sale of hardware, paints and glass in specialised stores"
May 2021,4753,49,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
May 2021,4754,40,"Retail sale of electrical household appliances in specialised stores"
May 2021,4759,144,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
May 2021,4761,18,"Retail sale of books in specialised stores"
May 2021,4762,23,"Retail sale of newspapers and stationery in specialised stores"
May 2021,4763,23,"Retail sale of music and video recordings in specialised stores"
May 2021,4764,156,"Retail sale of sporting equipment in specialised stores"
May 2021,4765,75,"Retail sale of games and toys in specialised stores"
May 2021,4771,535,"Retail sale of clothing in specialised stores"
May 2021,4772,25,"Retail sale of footwear and leather goods in specialised stores"
May 2021,4773,49,"Dispensing chemist in specialised stores"
May 2021,4774,28,"Retail sale of medical and orthopaedic goods in specialised stores"
May 2021,4775,114,"Retail sale of cosmetic and toilet articles in specialised stores"
May 2021,4776,150,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
May 2021,4777,94,"Retail sale of watches and jewellery in specialised stores"
May 2021,4778,219,"Other retail sale of new goods in specialised stores"
May 2021,4779,61,"Retail sale of second-hand goods in stores"
May 2021,4781,45,"Retail sale via stalls and markets of food, beverages and tobacco products"
May 2021,4782,74,"Retail sale via stalls and markets of textiles, clothing and footwear"
May 2021,4789,67,"Retail sale via stalls and markets of other goods"
May 2021,4791,4145,"Retail sale via mail order houses or via Internet"
May 2021,4799,904,"Other retail sale not in stores, stalls or markets"
Jun 2021,4511,519,"Sale of cars and light motor vehicles"
Jun 2021,4519,117,"Sale of other motor vehicles"
Jun 2021,4520,446,"Maintenance and repair of motor vehicles"
Jun 2021,4531,48,"Wholesale trade of motor vehicle parts and accessories"
Jun 2021,4532,136,"Retail trade of motor vehicle parts and accessories"
Jun 2021,4540,33,"Sale, maintenance and repair of motorcycles and related parts and accessories"
Jun 2021,4611,27,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
Jun 2021,4612,20,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
Jun 2021,4613,35,"Agents involved in the sale of timber and building materials"
Jun 2021,4614,28,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
Jun 2021,4615,119,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
Jun 2021,4616,188,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
Jun 2021,4617,59,"Agents involved in the sale of food, beverages and tobacco"
Jun 2021,4618,95,"Agents specialised in the sale of other particular products"
Jun 2021,4619,256,"Agents involved in the sale of a variety of goods"
Jun 2021,4621,17,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
Jun 2021,4622,21,"Wholesale of flowers and plants"
Jun 2021,4623,5,"Wholesale of live animals"
Jun 2021,4624,6,"Wholesale of hides, skins and leather"
Jun 2021,4631,59,"Wholesale of fruit and vegetables"
Jun 2021,4632,15,"Wholesale of meat and meat products"
Jun 2021,4633,12,"Wholesale of dairy products, eggs and edible oils and fats"
Jun 2021,4634,137,"Wholesale of beverages"
Jun 2021,4635,13,"Wholesale of tobacco products"
Jun 2021,4636,17,"Wholesale of sugar and chocolate and sugar confectionery"
Jun 2021,4637,46,"Wholesale of coffee, tea, cocoa and spices"
Jun 2021,4638,33,"Wholesale of other food, including fish, crustaceans and molluscs"
Jun 2021,4639,60,"Non-specialised wholesale of food, beverages and tobacco"
Jun 2021,4641,62,"Wholesale of textiles"
Jun 2021,4642,264,"Wholesale of clothing and footwear"
Jun 2021,4643,33,"Wholesale of electrical household appliances"
Jun 2021,4644,4,"Wholesale of china and glassware and cleaning materials"
Jun 2021,4645,142,"Wholesale of perfume and cosmetics"
Jun 2021,4646,30,"Wholesale of pharmaceutical goods"
Jun 2021,4647,34,"Wholesale of furniture, carpets and lighting equipment"
Jun 2021,4648,40,"Wholesale of watches and jewellery"
Jun 2021,4649,102,"Wholesale of other household goods"
Jun 2021,4651,53,"Wholesale of computers, computer peripheral equipment and software"
Jun 2021,4652,70,"Wholesale of electronic and telecommunications equipment and parts"
Jun 2021,4661,18,"Wholesale of agricultural machinery, equipment and supplies"
Jun 2021,4662,7,"Wholesale of machine tools"
Jun 2021,4663,7,"Wholesale of mining, construction and civil engineering machinery"
Jun 2021,4664,5,"Wholesale of machinery for the textile industry and of sewing and knitting machines"
Jun 2021,4665,8,"Wholesale of office furniture"
Jun 2021,4666,2,"Wholesale of other office machinery and equipment"
Jun 2021,4669,28,"Wholesale of other machinery and equipment"
Jun 2021,4671,7,"Wholesale of solid, liquid and gaseous fuels and related products"
Jun 2021,4672,14,"Wholesale of metals and metal ores"
Jun 2021,4673,30,"Wholesale of wood, construction materials and sanitary equipment"
Jun 2021,4674,26,"Wholesale of hardware, plumbing and heating equipment and supplies"
Jun 2021,4675,11,"Wholesale of chemical products"
Jun 2021,4676,31,"Wholesale of other intermediate products"
Jun 2021,4677,34,"Wholesale of waste and scrap"
Jun 2021,4690,583,"Non-specialised wholesale trade"
Jun 2021,4711,341,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
Jun 2021,4719,568,"Other retail sale in non-specialised stores"
Jun 2021,4721,35,"Retail sale of fruit and vegetables in specialised stores"
Jun 2021,4722,46,"Retail sale of meat and meat products in specialised stores"
Jun 2021,4723,13,"Retail sale of fish, crustaceans and molluscs in specialised stores"
Jun 2021,4724,90,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
