"IncorporationDate","Class","n","Class.name"
2021-05-26,4722,4,"Retail sale of meat and meat products in specialised stores"
2021-05-26,4723,1,"Retail sale of fish, crustaceans and molluscs in specialised stores"
2021-05-26,4724,6,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2021-05-26,4725,2,"Retail sale of beverages in specialised stores"
2021-05-26,4726,2,"Retail sale of tobacco products in specialised stores"
2021-05-26,4729,8,"Other retail sale of food in specialised stores"
2021-05-26,4730,1,"Retail sale of automotive fuel in specialised stores"
2021-05-26,4742,9,"Retail sale of telecommunications equipment in specialised stores"
2021-05-26,4743,2,"Retail sale of audio and video equipment in specialised stores"
2021-05-26,4751,4,"Retail sale of textiles in specialised stores"
2021-05-26,4752,1,"Retail sale of hardware, paints and glass in specialised stores"
2021-05-26,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2021-05-26,4754,3,"Retail sale of electrical household appliances in specialised stores"
2021-05-26,4759,7,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2021-05-26,4761,1,"Retail sale of books in specialised stores"
2021-05-26,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2021-05-26,4764,6,"Retail sale of sporting equipment in specialised stores"
2021-05-26,4765,3,"Retail sale of games and toys in specialised stores"
2021-05-26,4771,21,"Retail sale of clothing in specialised stores"
2021-05-26,4772,2,"Retail sale of footwear and leather goods in specialised stores"
2021-05-26,4775,3,"Retail sale of cosmetic and toilet articles in specialised stores"
2021-05-26,4776,8,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2021-05-26,4777,4,"Retail sale of watches and jewellery in specialised stores"
2021-05-26,4778,5,"Other retail sale of new goods in specialised stores"
2021-05-26,4779,5,"Retail sale of second-hand goods in stores"
2021-05-26,4781,4,"Retail sale via stalls and markets of food, beverages and tobacco products"
2021-05-26,4782,2,"Retail sale via stalls and markets of textiles, clothing and footwear"
2021-05-26,4789,4,"Retail sale via stalls and markets of other goods"
2021-05-26,4791,204,"Retail sale via mail order houses or via Internet"
2021-05-26,4799,40,"Other retail sale not in stores, stalls or markets"
2021-05-27,4511,32,"Sale of cars and light motor vehicles"
2021-05-27,4519,12,"Sale of other motor vehicles"
2021-05-27,4520,25,"Maintenance and repair of motor vehicles"
2021-05-27,4531,3,"Wholesale trade of motor vehicle parts and accessories"
2021-05-27,4532,8,"Retail trade of motor vehicle parts and accessories"
2021-05-27,4540,6,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2021-05-27,4612,1,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
2021-05-27,4613,3,"Agents involved in the sale of timber and building materials"
2021-05-27,4614,2,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2021-05-27,4615,7,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2021-05-27,4616,15,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2021-05-27,4617,3,"Agents involved in the sale of food, beverages and tobacco"
2021-05-27,4618,4,"Agents specialised in the sale of other particular products"
2021-05-27,4619,10,"Agents involved in the sale of a variety of goods"
2021-05-27,4623,1,"Wholesale of live animals"
2021-05-27,4631,4,"Wholesale of fruit and vegetables"
2021-05-27,4633,2,"Wholesale of dairy products, eggs and edible oils and fats"
2021-05-27,4634,7,"Wholesale of beverages"
2021-05-27,4635,1,"Wholesale of tobacco products"
2021-05-27,4636,1,"Wholesale of sugar and chocolate and sugar confectionery"
2021-05-27,4637,1,"Wholesale of coffee, tea, cocoa and spices"
2021-05-27,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2021-05-27,4639,3,"Non-specialised wholesale of food, beverages and tobacco"
2021-05-27,4642,15,"Wholesale of clothing and footwear"
2021-05-27,4644,1,"Wholesale of china and glassware and cleaning materials"
2021-05-27,4645,7,"Wholesale of perfume and cosmetics"
2021-05-27,4646,4,"Wholesale of pharmaceutical goods"
2021-05-27,4647,3,"Wholesale of furniture, carpets and lighting equipment"
2021-05-27,4648,1,"Wholesale of watches and jewellery"
2021-05-27,4649,7,"Wholesale of other household goods"
2021-05-27,4651,2,"Wholesale of computers, computer peripheral equipment and software"
2021-05-27,4652,1,"Wholesale of electronic and telecommunications equipment and parts"
2021-05-27,4669,1,"Wholesale of other machinery and equipment"
2021-05-27,4671,1,"Wholesale of solid, liquid and gaseous fuels and related products"
2021-05-27,4674,1,"Wholesale of hardware, plumbing and heating equipment and supplies"
2021-05-27,4675,1,"Wholesale of chemical products"
2021-05-27,4677,2,"Wholesale of waste and scrap"
2021-05-27,4690,18,"Non-specialised wholesale trade"
2021-05-27,4711,18,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2021-05-27,4719,17,"Other retail sale in non-specialised stores"
2021-05-27,4722,2,"Retail sale of meat and meat products in specialised stores"
2021-05-27,4724,4,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2021-05-27,4725,2,"Retail sale of beverages in specialised stores"
2021-05-27,4726,1,"Retail sale of tobacco products in specialised stores"
2021-05-27,4729,7,"Other retail sale of food in specialised stores"
2021-05-27,4741,4,"Retail sale of computers, peripheral units and software in specialised stores"
2021-05-27,4742,2,"Retail sale of telecommunications equipment in specialised stores"
2021-05-27,4743,1,"Retail sale of audio and video equipment in specialised stores"
2021-05-27,4751,1,"Retail sale of textiles in specialised stores"
2021-05-27,4753,3,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2021-05-27,4754,2,"Retail sale of electrical household appliances in specialised stores"
2021-05-27,4759,4,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2021-05-27,4761,2,"Retail sale of books in specialised stores"
2021-05-27,4764,9,"Retail sale of sporting equipment in specialised stores"
2021-05-27,4765,5,"Retail sale of games and toys in specialised stores"
2021-05-27,4771,14,"Retail sale of clothing in specialised stores"
2021-05-27,4772,1,"Retail sale of footwear and leather goods in specialised stores"
2021-05-27,4773,3,"Dispensing chemist in specialised stores"
2021-05-27,4775,3,"Retail sale of cosmetic and toilet articles in specialised stores"
2021-05-27,4776,5,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2021-05-27,4777,6,"Retail sale of watches and jewellery in specialised stores"
2021-05-27,4778,10,"Other retail sale of new goods in specialised stores"
2021-05-27,4779,2,"Retail sale of second-hand goods in stores"
2021-05-27,4781,3,"Retail sale via stalls and markets of food, beverages and tobacco products"
2021-05-27,4782,4,"Retail sale via stalls and markets of textiles, clothing and footwear"
2021-05-27,4789,2,"Retail sale via stalls and markets of other goods"
2021-05-27,4791,139,"Retail sale via mail order houses or via Internet"
2021-05-27,4799,31,"Other retail sale not in stores, stalls or markets"
2021-05-28,4511,23,"Sale of cars and light motor vehicles"
2021-05-28,4519,3,"Sale of other motor vehicles"
2021-05-28,4520,21,"Maintenance and repair of motor vehicles"
2021-05-28,4531,1,"Wholesale trade of motor vehicle parts and accessories"
2021-05-28,4532,5,"Retail trade of motor vehicle parts and accessories"
2021-05-28,4540,2,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2021-05-28,4612,1,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
2021-05-28,4613,1,"Agents involved in the sale of timber and building materials"
2021-05-28,4615,7,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2021-05-28,4616,5,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2021-05-28,4617,3,"Agents involved in the sale of food, beverages and tobacco"
2021-05-28,4618,1,"Agents specialised in the sale of other particular products"
2021-05-28,4619,16,"Agents involved in the sale of a variety of goods"
2021-05-28,4621,2,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
2021-05-28,4631,2,"Wholesale of fruit and vegetables"
2021-05-28,4632,3,"Wholesale of meat and meat products"
2021-05-28,4634,5,"Wholesale of beverages"
2021-05-28,4636,4,"Wholesale of sugar and chocolate and sugar confectionery"
2021-05-28,4637,1,"Wholesale of coffee, tea, cocoa and spices"
2021-05-28,4638,4,"Wholesale of other food, including fish, crustaceans and molluscs"
2021-05-28,4639,1,"Non-specialised wholesale of food, beverages and tobacco"
2021-05-28,4641,4,"Wholesale of textiles"
2021-05-28,4642,8,"Wholesale of clothing and footwear"
2021-05-28,4645,4,"Wholesale of perfume and cosmetics"
2021-05-28,4646,2,"Wholesale of pharmaceutical goods"
2021-05-28,4647,1,"Wholesale of furniture, carpets and lighting equipment"
2021-05-28,4648,1,"Wholesale of watches and jewellery"
2021-05-28,4649,2,"Wholesale of other household goods"
2021-05-28,4651,1,"Wholesale of computers, computer peripheral equipment and software"
2021-05-28,4652,2,"Wholesale of electronic and telecommunications equipment and parts"
2021-05-28,4661,1,"Wholesale of agricultural machinery, equipment and supplies"
2021-05-28,4665,1,"Wholesale of office furniture"
2021-05-28,4669,2,"Wholesale of other machinery and equipment"
2021-05-28,4671,1,"Wholesale of solid, liquid and gaseous fuels and related products"
2021-05-28,4673,1,"Wholesale of wood, construction materials and sanitary equipment"
2021-05-28,4675,1,"Wholesale of chemical products"
2021-05-28,4676,1,"Wholesale of other intermediate products"
2021-05-28,4677,2,"Wholesale of waste and scrap"
2021-05-28,4690,22,"Non-specialised wholesale trade"
2021-05-28,4711,18,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2021-05-28,4719,24,"Other retail sale in non-specialised stores"
2021-05-28,4722,1,"Retail sale of meat and meat products in specialised stores"
2021-05-28,4723,1,"Retail sale of fish, crustaceans and molluscs in specialised stores"
2021-05-28,4724,15,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2021-05-28,4725,2,"Retail sale of beverages in specialised stores"
2021-05-28,4726,1,"Retail sale of tobacco products in specialised stores"
2021-05-28,4729,4,"Other retail sale of food in specialised stores"
2021-05-28,4730,1,"Retail sale of automotive fuel in specialised stores"
2021-05-28,4741,7,"Retail sale of computers, peripheral units and software in specialised stores"
2021-05-28,4742,1,"Retail sale of telecommunications equipment in specialised stores"
2021-05-28,4751,2,"Retail sale of textiles in specialised stores"
2021-05-28,4752,1,"Retail sale of hardware, paints and glass in specialised stores"
2021-05-28,4753,5,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2021-05-28,4754,1,"Retail sale of electrical household appliances in specialised stores"
2021-05-28,4759,4,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2021-05-28,4761,1,"Retail sale of books in specialised stores"
2021-05-28,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2021-05-28,4763,1,"Retail sale of music and video recordings in specialised stores"
2021-05-28,4764,3,"Retail sale of sporting equipment in specialised stores"
2021-05-28,4765,3,"Retail sale of games and toys in specialised stores"
2021-05-28,4771,13,"Retail sale of clothing in specialised stores"
2021-05-28,4772,1,"Retail sale of footwear and leather goods in specialised stores"
2021-05-28,4773,3,"Dispensing chemist in specialised stores"
2021-05-28,4774,1,"Retail sale of medical and orthopaedic goods in specialised stores"
2021-05-28,4775,6,"Retail sale of cosmetic and toilet articles in specialised stores"
2021-05-28,4776,1,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2021-05-28,4777,6,"Retail sale of watches and jewellery in specialised stores"
2021-05-28,4778,10,"Other retail sale of new goods in specialised stores"
2021-05-28,4779,5,"Retail sale of second-hand goods in stores"
2021-05-28,4781,2,"Retail sale via stalls and markets of food, beverages and tobacco products"
2021-05-28,4782,2,"Retail sale via stalls and markets of textiles, clothing and footwear"
2021-05-28,4789,1,"Retail sale via stalls and markets of other goods"
2021-05-28,4791,148,"Retail sale via mail order houses or via Internet"
2021-05-28,4799,34,"Other retail sale not in stores, stalls or markets"
2021-05-31,4511,8,"Sale of cars and light motor vehicles"
2021-05-31,4519,4,"Sale of other motor vehicles"
2021-05-31,4520,11,"Maintenance and repair of motor vehicles"
2021-05-31,4531,3,"Wholesale trade of motor vehicle parts and accessories"
2021-05-31,4532,3,"Retail trade of motor vehicle parts and accessories"
2021-05-31,4540,1,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2021-05-31,4611,1,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2021-05-31,4613,2,"Agents involved in the sale of timber and building materials"
2021-05-31,4614,1,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2021-05-31,4615,1,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2021-05-31,4616,3,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2021-05-31,4617,1,"Agents involved in the sale of food, beverages and tobacco"
2021-05-31,4618,1,"Agents specialised in the sale of other particular products"
2021-05-31,4619,15,"Agents involved in the sale of a variety of goods"
2021-05-31,4631,2,"Wholesale of fruit and vegetables"
2021-05-31,4634,2,"Wholesale of beverages"
2021-05-31,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2021-05-31,4639,2,"Non-specialised wholesale of food, beverages and tobacco"
2021-05-31,4641,1,"Wholesale of textiles"
2021-05-31,4642,4,"Wholesale of clothing and footwear"
2021-05-31,4645,1,"Wholesale of perfume and cosmetics"
2021-05-31,4646,2,"Wholesale of pharmaceutical goods"
2021-05-31,4648,1,"Wholesale of watches and jewellery"
2021-05-31,4649,3,"Wholesale of other household goods"
2021-05-31,4651,1,"Wholesale of computers, computer peripheral equipment and software"
2021-05-31,4652,3,"Wholesale of electronic and telecommunications equipment and parts"
2021-05-31,4661,1,"Wholesale of agricultural machinery, equipment and supplies"
2021-05-31,4666,1,"Wholesale of other office machinery and equipment"
2021-05-31,4669,1,"Wholesale of other machinery and equipment"
2021-05-31,4674,1,"Wholesale of hardware, plumbing and heating equipment and supplies"
2021-05-31,4690,9,"Non-specialised wholesale trade"
2021-05-31,4711,8,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2021-05-31,4719,14,"Other retail sale in non-specialised stores"
2021-05-31,4721,1,"Retail sale of fruit and vegetables in specialised stores"
2021-05-31,4723,1,"Retail sale of fish, crustaceans and molluscs in specialised stores"
2021-05-31,4724,6,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2021-05-31,4725,1,"Retail sale of beverages in specialised stores"
2021-05-31,4726,1,"Retail sale of tobacco products in specialised stores"
2021-05-31,4729,3,"Other retail sale of food in specialised stores"
2021-05-31,4730,3,"Retail sale of automotive fuel in specialised stores"
2021-05-31,4742,1,"Retail sale of telecommunications equipment in specialised stores"
2021-05-31,4751,1,"Retail sale of textiles in specialised stores"
2021-05-31,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2021-05-31,4759,1,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2021-05-31,4763,1,"Retail sale of music and video recordings in specialised stores"
2021-05-31,4764,2,"Retail sale of sporting equipment in specialised stores"
2021-05-31,4765,2,"Retail sale of games and toys in specialised stores"
2021-05-31,4771,19,"Retail sale of clothing in specialised stores"
2021-05-31,4773,1,"Dispensing chemist in specialised stores"
2021-05-31,4774,1,"Retail sale of medical and orthopaedic goods in specialised stores"
2021-05-31,4775,5,"Retail sale of cosmetic and toilet articles in specialised stores"
2021-05-31,4776,2,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2021-05-31,4777,3,"Retail sale of watches and jewellery in specialised stores"
2021-05-31,4778,7,"Other retail sale of new goods in specialised stores"
2021-05-31,4779,2,"Retail sale of second-hand goods in stores"
2021-05-31,4781,2,"Retail sale via stalls and markets of food, beverages and tobacco products"
2021-05-31,4782,2,"Retail sale via stalls and markets of textiles, clothing and footwear"
2021-05-31,4789,1,"Retail sale via stalls and markets of other goods"
2021-05-31,4791,103,"Retail sale via mail order houses or via Internet"
2021-05-31,4799,18,"Other retail sale not in stores, stalls or markets"
2021-06-01,4511,31,"Sale of cars and light motor vehicles"
2021-06-01,4519,5,"Sale of other motor vehicles"
2021-06-01,4520,24,"Maintenance and repair of motor vehicles"
2021-06-01,4531,4,"Wholesale trade of motor vehicle parts and accessories"
2021-06-01,4532,4,"Retail trade of motor vehicle parts and accessories"
2021-06-01,4611,2,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2021-06-01,4612,1,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
2021-06-01,4613,2,"Agents involved in the sale of timber and building materials"
2021-06-01,4614,4,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2021-06-01,4615,7,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2021-06-01,4616,7,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2021-06-01,4617,5,"Agents involved in the sale of food, beverages and tobacco"
2021-06-01,4618,4,"Agents specialised in the sale of other particular products"
2021-06-01,4619,16,"Agents involved in the sale of a variety of goods"
2021-06-01,4621,2,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
2021-06-01,4624,1,"Wholesale of hides, skins and leather"
2021-06-01,4631,3,"Wholesale of fruit and vegetables"
2021-06-01,4632,1,"Wholesale of meat and meat products"
2021-06-01,4633,3,"Wholesale of dairy products, eggs and edible oils and fats"
2021-06-01,4634,12,"Wholesale of beverages"
2021-06-01,4636,1,"Wholesale of sugar and chocolate and sugar confectionery"
2021-06-01,4637,2,"Wholesale of coffee, tea, cocoa and spices"
2021-06-01,4638,2,"Wholesale of other food, including fish, crustaceans and molluscs"
2021-06-01,4639,2,"Non-specialised wholesale of food, beverages and tobacco"
2021-06-01,4641,3,"Wholesale of textiles"
2021-06-01,4642,16,"Wholesale of clothing and footwear"
2021-06-01,4643,2,"Wholesale of electrical household appliances"
2021-06-01,4644,1,"Wholesale of china and glassware and cleaning materials"
2021-06-01,4645,6,"Wholesale of perfume and cosmetics"
2021-06-01,4646,3,"Wholesale of pharmaceutical goods"
2021-06-01,4647,3,"Wholesale of furniture, carpets and lighting equipment"
2021-06-01,4648,1,"Wholesale of watches and jewellery"
2021-06-01,4649,4,"Wholesale of other household goods"
2021-06-01,4651,1,"Wholesale of computers, computer peripheral equipment and software"
2021-06-01,4652,4,"Wholesale of electronic and telecommunications equipment and parts"
2021-06-01,4664,1,"Wholesale of machinery for the textile industry and of sewing and knitting machines"
2021-06-01,4665,1,"Wholesale of office furniture"
2021-06-01,4669,3,"Wholesale of other machinery and equipment"
2021-06-01,4674,2,"Wholesale of hardware, plumbing and heating equipment and supplies"
2021-06-01,4675,1,"Wholesale of chemical products"
2021-06-01,4676,3,"Wholesale of other intermediate products"
2021-06-01,4677,3,"Wholesale of waste and scrap"
2021-06-01,4690,20,"Non-specialised wholesale trade"
2021-06-01,4711,14,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2021-06-01,4719,35,"Other retail sale in non-specialised stores"
2021-06-01,4721,2,"Retail sale of fruit and vegetables in specialised stores"
2021-06-01,4722,1,"Retail sale of meat and meat products in specialised stores"
2021-06-01,4724,1,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2021-06-01,4725,3,"Retail sale of beverages in specialised stores"
2021-06-01,4726,1,"Retail sale of tobacco products in specialised stores"
2021-06-01,4729,4,"Other retail sale of food in specialised stores"
2021-06-01,4741,5,"Retail sale of computers, peripheral units and software in specialised stores"
2021-06-01,4742,11,"Retail sale of telecommunications equipment in specialised stores"
2021-06-01,4743,1,"Retail sale of audio and video equipment in specialised stores"
2021-06-01,4751,4,"Retail sale of textiles in specialised stores"
2021-06-01,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2021-06-01,4754,2,"Retail sale of electrical household appliances in specialised stores"
2021-06-01,4759,5,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2021-06-01,4761,2,"Retail sale of books in specialised stores"
2021-06-01,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2021-06-01,4763,2,"Retail sale of music and video recordings in specialised stores"
2021-06-01,4764,5,"Retail sale of sporting equipment in specialised stores"
2021-06-01,4765,5,"Retail sale of games and toys in specialised stores"
2021-06-01,4771,26,"Retail sale of clothing in specialised stores"
2021-06-01,4772,4,"Retail sale of footwear and leather goods in specialised stores"
2021-06-01,4773,1,"Dispensing chemist in specialised stores"
2021-06-01,4774,2,"Retail sale of medical and orthopaedic goods in specialised stores"
2021-06-01,4775,7,"Retail sale of cosmetic and toilet articles in specialised stores"
2021-06-01,4776,10,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2021-06-01,4777,5,"Retail sale of watches and jewellery in specialised stores"
2021-06-01,4778,20,"Other retail sale of new goods in specialised stores"
2021-06-01,4779,7,"Retail sale of second-hand goods in stores"
2021-06-01,4781,1,"Retail sale via stalls and markets of food, beverages and tobacco products"
2021-06-01,4782,8,"Retail sale via stalls and markets of textiles, clothing and footwear"
2021-06-01,4789,5,"Retail sale via stalls and markets of other goods"
2021-06-01,4791,265,"Retail sale via mail order houses or via Internet"
2021-06-01,4799,71,"Other retail sale not in stores, stalls or markets"
2021-06-02,4511,20,"Sale of cars and light motor vehicles"
2021-06-02,4519,6,"Sale of other motor vehicles"
2021-06-02,4520,13,"Maintenance and repair of motor vehicles"
2021-06-02,4531,1,"Wholesale trade of motor vehicle parts and accessories"
2021-06-02,4532,1,"Retail trade of motor vehicle parts and accessories"
2021-06-02,4540,1,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2021-06-02,4611,3,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2021-06-02,4613,2,"Agents involved in the sale of timber and building materials"
2021-06-02,4615,3,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2021-06-02,4616,4,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2021-06-02,4617,3,"Agents involved in the sale of food, beverages and tobacco"
2021-06-02,4618,4,"Agents specialised in the sale of other particular products"
2021-06-02,4619,11,"Agents involved in the sale of a variety of goods"
2021-06-02,4622,3,"Wholesale of flowers and plants"
2021-06-02,4631,4,"Wholesale of fruit and vegetables"
2021-06-02,4632,1,"Wholesale of meat and meat products"
2021-06-02,4634,8,"Wholesale of beverages"
2021-06-02,4636,1,"Wholesale of sugar and chocolate and sugar confectionery"
2021-06-02,4637,1,"Wholesale of coffee, tea, cocoa and spices"
2021-06-02,4639,4,"Non-specialised wholesale of food, beverages and tobacco"
2021-06-02,4641,2,"Wholesale of textiles"
2021-06-02,4642,8,"Wholesale of clothing and footwear"
2021-06-02,4643,3,"Wholesale of electrical household appliances"
2021-06-02,4644,1,"Wholesale of china and glassware and cleaning materials"
2021-06-02,4645,11,"Wholesale of perfume and cosmetics"
2021-06-02,4647,3,"Wholesale of furniture, carpets and lighting equipment"
2021-06-02,4648,2,"Wholesale of watches and jewellery"
2021-06-02,4649,2,"Wholesale of other household goods"
2021-06-02,4651,2,"Wholesale of computers, computer peripheral equipment and software"
2021-06-02,4652,4,"Wholesale of electronic and telecommunications equipment and parts"
2021-06-02,4661,1,"Wholesale of agricultural machinery, equipment and supplies"
2021-06-02,4663,1,"Wholesale of mining, construction and civil engineering machinery"
2021-06-02,4664,1,"Wholesale of machinery for the textile industry and of sewing and knitting machines"
2021-06-02,4669,1,"Wholesale of other machinery and equipment"
2021-06-02,4676,1,"Wholesale of other intermediate products"
2021-06-02,4677,3,"Wholesale of waste and scrap"
2021-06-02,4690,145,"Non-specialised wholesale trade"
2021-06-02,4711,14,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2021-06-02,4719,16,"Other retail sale in non-specialised stores"
2021-06-02,4721,2,"Retail sale of fruit and vegetables in specialised stores"
2021-06-02,4724,2,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2021-06-02,4725,2,"Retail sale of beverages in specialised stores"
2021-06-02,4729,3,"Other retail sale of food in specialised stores"
2021-06-02,4730,2,"Retail sale of automotive fuel in specialised stores"
2021-06-02,4741,2,"Retail sale of computers, peripheral units and software in specialised stores"
2021-06-02,4742,5,"Retail sale of telecommunications equipment in specialised stores"
2021-06-02,4751,4,"Retail sale of textiles in specialised stores"
2021-06-02,4753,2,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2021-06-02,4759,4,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2021-06-02,4761,2,"Retail sale of books in specialised stores"
2021-06-02,4764,6,"Retail sale of sporting equipment in specialised stores"
2021-06-02,4765,2,"Retail sale of games and toys in specialised stores"
2021-06-02,4771,22,"Retail sale of clothing in specialised stores"
2021-06-02,4772,1,"Retail sale of footwear and leather goods in specialised stores"
2021-06-02,4773,4,"Dispensing chemist in specialised stores"
2021-06-02,4774,1,"Retail sale of medical and orthopaedic goods in specialised stores"
2021-06-02,4775,8,"Retail sale of cosmetic and toilet articles in specialised stores"
2021-06-02,4776,4,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2021-06-02,4777,4,"Retail sale of watches and jewellery in specialised stores"
2021-06-02,4778,5,"Other retail sale of new goods in specialised stores"
2021-06-02,4779,2,"Retail sale of second-hand goods in stores"
2021-06-02,4781,1,"Retail sale via stalls and markets of food, beverages and tobacco products"
2021-06-02,4782,2,"Retail sale via stalls and markets of textiles, clothing and footwear"
2021-06-02,4789,5,"Retail sale via stalls and markets of other goods"
2021-06-02,4791,141,"Retail sale via mail order houses or via Internet"
2021-06-02,4799,37,"Other retail sale not in stores, stalls or markets"
2021-06-03,4511,22,"Sale of cars and light motor vehicles"
2021-06-03,4519,5,"Sale of other motor vehicles"
2021-06-03,4520,20,"Maintenance and repair of motor vehicles"
2021-06-03,4531,5,"Wholesale trade of motor vehicle parts and accessories"
2021-06-03,4532,6,"Retail trade of motor vehicle parts and accessories"
2021-06-03,4540,2,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2021-06-03,4611,3,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2021-06-03,4613,1,"Agents involved in the sale of timber and building materials"
2021-06-03,4615,3,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2021-06-03,4616,12,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2021-06-03,4617,6,"Agents involved in the sale of food, beverages and tobacco"
2021-06-03,4618,6,"Agents specialised in the sale of other particular products"
2021-06-03,4619,18,"Agents involved in the sale of a variety of goods"
2021-06-03,4622,2,"Wholesale of flowers and plants"
2021-06-03,4624,2,"Wholesale of hides, skins and leather"
2021-06-03,4631,6,"Wholesale of fruit and vegetables"
2021-06-03,4633,1,"Wholesale of dairy products, eggs and edible oils and fats"
2021-06-03,4634,4,"Wholesale of beverages"
2021-06-03,4635,1,"Wholesale of tobacco products"
2021-06-03,4637,2,"Wholesale of coffee, tea, cocoa and spices"
2021-06-03,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2021-06-03,4639,2,"Non-specialised wholesale of food, beverages and tobacco"
2021-06-03,4642,16,"Wholesale of clothing and footwear"
2021-06-03,4643,2,"Wholesale of electrical household appliances"
2021-06-03,4645,7,"Wholesale of perfume and cosmetics"
2021-06-03,4646,2,"Wholesale of pharmaceutical goods"
2021-06-03,4648,1,"Wholesale of watches and jewellery"
2021-06-03,4649,2,"Wholesale of other household goods"
2021-06-03,4651,2,"Wholesale of computers, computer peripheral equipment and software"
2021-06-03,4652,3,"Wholesale of electronic and telecommunications equipment and parts"
2021-06-03,4661,1,"Wholesale of agricultural machinery, equipment and supplies"
2021-06-03,4662,2,"Wholesale of machine tools"
2021-06-03,4665,1,"Wholesale of office furniture"
2021-06-03,4672,1,"Wholesale of metals and metal ores"
2021-06-03,4673,2,"Wholesale of wood, construction materials and sanitary equipment"
2021-06-03,4677,2,"Wholesale of waste and scrap"
2021-06-03,4690,28,"Non-specialised wholesale trade"
2021-06-03,4711,17,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2021-06-03,4719,18,"Other retail sale in non-specialised stores"
2021-06-03,4721,1,"Retail sale of fruit and vegetables in specialised stores"
